"Prev.Length","Match.Score","Tile.Size","Prev.Type","Browse.Time"
105,85,0.2,"TT",16.7836186746993
105,85,0.2,"TT",16.5239031098119
105,85,0.2,"TT",18.7669638574604
105,85,0.2,"TT",17.8817039971038
105,85,0.2,"TT",18.6097637839276
105,85,0.2,"TT",17.7535815997482
105,85,0.2,"TT",18.4781077042906
105,85,0.2,"TT",17.3941375392874
105,85,0.2,"TT",17.0628187047291
105,85,0.2,"TT",17.6823188939432
105,85,0.2,"TT",17.6721296938299
105,85,0.2,"TT",18.2111920023395
105,85,0.2,"TT",19.3916901315082
105,85,0.2,"TT",18.3634637402617
105,85,0.2,"TT",19.5305884364238
105,85,0.2,"TT",19.0774284079034
105,85,0.2,"TT",16.7413809497971
105,85,0.2,"TT",20.0893312899646
105,85,0.2,"TT",19.5787584526276
105,85,0.2,"TT",19.2133351779511
105,85,0.2,"TT",17.857542115298
105,85,0.2,"TT",18.546208745134
105,85,0.2,"TT",16.6624165114894
105,85,0.2,"TT",17.099828833037
105,85,0.2,"TT",18.611185100022
105,85,0.2,"TT",17.5890570451147
105,85,0.2,"TT",17.9448034853317
105,85,0.2,"TT",17.2570113794726
105,85,0.2,"TT",17.8424231873099
105,85,0.2,"TT",18.6139756797907
105,85,0.2,"TT",17.2162741861531
105,85,0.2,"TT",19.9497899939926
105,85,0.2,"TT",18.2483018872677
105,85,0.2,"TT",17.7345027163654
105,85,0.2,"TT",19.3798749722645
105,85,0.2,"TT",17.1283319883677
105,85,0.2,"TT",19.7412395796121
105,85,0.2,"TT",17.6153381676469
105,85,0.2,"TT",17.9932894683068
105,85,0.2,"TT",16.7645864058902
105,85,0.2,"TT",16.9419198341357
105,85,0.2,"TT",18.8637670880967
105,85,0.2,"TT",18.7507757722112
105,85,0.2,"TT",18.0629508729225
105,85,0.2,"TT",18.0729876887758
105,85,0.2,"TT",18.0048029586244
105,85,0.2,"TT",17.4564761393238
105,85,0.2,"TT",18.9117010759886
105,85,0.2,"TT",17.1650757624737
105,85,0.2,"TT",19.3739562694806
105,85,0.2,"TT",17.3898007802387
105,85,0.2,"TT",17.5482517410139
105,85,0.2,"TT",18.4065952251951
105,85,0.2,"TT",18.3721761460386
105,85,0.2,"TT",17.5617489279014
105,85,0.2,"TT",17.8743416079005
105,85,0.2,"TT",18.8019059055621
105,85,0.2,"TT",19.4673385307074
105,85,0.2,"TT",17.1453342951606
105,85,0.2,"TT",18.7055603996333
105,85,0.2,"TT",18.5686554958538
105,85,0.2,"TT",19.1965518767491
105,85,0.2,"TT",19.1274506302379
105,85,0.2,"TT",20.0903944891677
105,85,0.2,"TT",16.376992756262
105,85,0.2,"TT",17.2220766138645
105,85,0.2,"TT",16.0722815462999
105,85,0.2,"TT",18.9343296019278
105,85,0.2,"TT",16.4835552724659
105,85,0.2,"TT",20.2027922705809
105,85,0.2,"TT",16.329956120241
105,85,0.2,"TT",17.5523004359117
105,85,0.2,"TT",17.614312227545
105,85,0.2,"TT",20.8024488737722
105,85,0.2,"TT",16.4795607827656
105,85,0.2,"TT",16.9491059460883
105,85,0.2,"TT",17.3849195932718
105,85,0.2,"TT",20.8820752502044
105,85,0.2,"TT",18.9475650729062
105,85,0.2,"TT",17.6657598482175
105,85,0.2,"TT",17.9457322118412
105,85,0.2,"TT",18.881649237115
105,85,0.2,"TT",18.226789940895
105,85,0.2,"TT",18.0437292259587
105,85,0.2,"TT",18.3405216824827
105,85,0.2,"TT",16.0597069548405
105,85,0.2,"TT",17.0604494223492
105,85,0.2,"TT",18.8743857217978
105,85,0.2,"TT",17.841380491716
105,85,0.2,"TT",17.2540343752662
105,85,0.2,"TT",18.1372454142181
105,85,0.2,"TT",17.2442999877959
105,85,0.2,"TT",19.0042928711682
105,85,0.2,"TT",18.7173242129346
105,85,0.2,"TT",17.6175585884498
105,85,0.2,"TT",18.826022269366
105,85,0.2,"TT",19.2807482879089
105,85,0.2,"TT",17.013678937083
105,85,0.2,"TT",18.5685217438747
105,85,0.2,"TT",18.6682337647149
