"Prev.Length","Match.Score","Tile.Size","Prev.Type","Browse.Time"
90,69,0.2,"TT",13.1411258300787
90,69,0.2,"TT",13.0192128814099
90,69,0.2,"TT",11.9107278251391
90,69,0.2,"TT",13.1139115590573
90,69,0.2,"TT",9.39252871803247
90,69,0.2,"TT",12.3224601906993
90,69,0.2,"TT",13.0108848274543
90,69,0.2,"TT",12.2639756589478
90,69,0.2,"TT",11.5804063640975
90,69,0.2,"TT",12.1374009370224
90,69,0.2,"TT",9.39305366632959
90,69,0.2,"TT",13.6355905817596
90,69,0.2,"TT",13.5472391797492
90,69,0.2,"TT",11.4382913414478
90,69,0.2,"TT",11.74914169589
90,69,0.2,"TT",10.2297717235968
90,69,0.2,"TT",12.6828528093705
90,69,0.2,"TT",12.9299930300043
90,69,0.2,"TT",12.0439762417879
90,69,0.2,"TT",12.2881974121032
90,69,0.2,"TT",11.4717689143488
90,69,0.2,"TT",14.1338339399593
90,69,0.2,"TT",12.2305756294992
90,69,0.2,"TT",12.5917907572545
90,69,0.2,"TT",11.5782240423863
90,69,0.2,"TT",11.3984778172926
90,69,0.2,"TT",12.2255082749714
90,69,0.2,"TT",12.0761456468312
90,69,0.2,"TT",11.3196035244907
90,69,0.2,"TT",12.2403344344073
90,69,0.2,"TT",11.6031227113116
90,69,0.2,"TT",12.0515846262129
90,69,0.2,"TT",12.2574555771876
90,69,0.2,"TT",11.7032999052833
90,69,0.2,"TT",13.4253362229125
90,69,0.2,"TT",11.5448588880042
90,69,0.2,"TT",12.4163654229233
90,69,0.2,"TT",12.9394491419216
90,69,0.2,"TT",13.6157749076826
90,69,0.2,"TT",11.6051120531441
90,69,0.2,"TT",11.3685892384797
90,69,0.2,"TT",10.6788985239264
90,69,0.2,"TT",13.5137775885274
90,69,0.2,"TT",10.209385464709
90,69,0.2,"TT",13.7438495783911
90,69,0.2,"TT",12.8448905251114
90,69,0.2,"TT",12.0963235792151
90,69,0.2,"TT",11.1038691337616
90,69,0.2,"TT",12.0105246997786
90,69,0.2,"TT",12.0577597666475
90,69,0.2,"TT",12.3659000075218
90,69,0.2,"TT",11.9169123247023
90,69,0.2,"TT",12.1656145689215
90,69,0.2,"TT",12.8284004687642
90,69,0.2,"TT",12.6209490534096
90,69,0.2,"TT",13.6336465498147
90,69,0.2,"TT",13.3991127396388
90,69,0.2,"TT",11.9188002185064
90,69,0.2,"TT",11.2676720957774
90,69,0.2,"TT",12.3623438195917
90,69,0.2,"TT",13.5237743359204
90,69,0.2,"TT",11.0454506406353
90,69,0.2,"TT",12.0939303243381
90,69,0.2,"TT",13.5308523698506
90,69,0.2,"TT",11.3898298518874
90,69,0.2,"TT",13.0824820640942
90,69,0.2,"TT",12.064800313721
90,69,0.2,"TT",12.6726835992949
90,69,0.2,"TT",14.0657406336136
90,69,0.2,"TT",13.8396116373792
90,69,0.2,"TT",11.0057679506137
90,69,0.2,"TT",11.7224829306681
90,69,0.2,"TT",11.9261173168597
90,69,0.2,"TT",11.2832807849493
90,69,0.2,"TT",12.1226477092706
90,69,0.2,"TT",11.0108598642356
90,69,0.2,"TT",12.4286854829566
90,69,0.2,"TT",10.4368295337744
90,69,0.2,"TT",12.0521237532058
90,69,0.2,"TT",12.107520772469
90,69,0.2,"TT",11.6902955469051
90,69,0.2,"TT",10.6623498006859
90,69,0.2,"TT",10.9913128690964
90,69,0.2,"TT",11.3088235533592
90,69,0.2,"TT",9.69487308456631
90,69,0.2,"TT",11.4676345748679
90,69,0.2,"TT",13.2027548621336
90,69,0.2,"TT",11.5128562676698
90,69,0.2,"TT",12.6949279506411
90,69,0.2,"TT",10.4886085024691
90,69,0.2,"TT",13.0789877387026
90,69,0.2,"TT",14.2278961349488
90,69,0.2,"TT",13.5283122666269
90,69,0.2,"TT",12.5234114658084
90,69,0.2,"TT",13.2019730319319
90,69,0.2,"TT",12.5928753912631
90,69,0.2,"TT",11.6240623859626
90,69,0.2,"TT",12.0429843065593
90,69,0.2,"TT",10.7879652577368
90,69,0.2,"TT",13.7373917916734
