"Prev.Length","Match.Score","Tile.Size","Prev.Type","Browse.Time"
100,80,0.2,"TT",17.1523900215414
100,80,0.2,"TT",18.0796916485438
100,80,0.2,"TT",16.5554430491932
100,80,0.2,"TT",17.7601882771078
100,80,0.2,"TT",16.2921443504404
100,80,0.2,"TT",16.5645684560757
100,80,0.2,"TT",15.5324023997587
100,80,0.2,"TT",15.6414901738487
100,80,0.2,"TT",17.8345363202598
100,80,0.2,"TT",16.5711228587736
100,80,0.2,"TT",16.6772462520467
100,80,0.2,"TT",16.2972143995046
100,80,0.2,"TT",15.128711721437
100,80,0.2,"TT",17.6753235327853
100,80,0.2,"TT",15.2725242852917
100,80,0.2,"TT",16.9079729685362
100,80,0.2,"TT",16.3294216843108
100,80,0.2,"TT",16.4544437138602
100,80,0.2,"TT",14.8570352674448
100,80,0.2,"TT",16.0319545673757
100,80,0.2,"TT",16.1238291514282
100,80,0.2,"TT",16.2557744654189
100,80,0.2,"TT",15.2889484274179
100,80,0.2,"TT",15.5343620502463
100,80,0.2,"TT",15.8021593299805
100,80,0.2,"TT",15.7040611168128
100,80,0.2,"TT",15.994547496895
100,80,0.2,"TT",17.411062535504
100,80,0.2,"TT",17.0707402507264
100,80,0.2,"TT",17.2679219370681
100,80,0.2,"TT",16.1927194068069
100,80,0.2,"TT",17.6208451505245
100,80,0.2,"TT",16.0860373648984
100,80,0.2,"TT",19.0283208320783
100,80,0.2,"TT",14.7009201197484
100,80,0.2,"TT",16.3467503366148
100,80,0.2,"TT",15.2753690036641
100,80,0.2,"TT",14.836149514732
100,80,0.2,"TT",14.6706970737108
100,80,0.2,"TT",16.6544743272628
100,80,0.2,"TT",15.4264264253063
100,80,0.2,"TT",15.5753165348665
100,80,0.2,"TT",15.755246372096
100,80,0.2,"TT",17.2335268266997
100,80,0.2,"TT",14.7553226195634
100,80,0.2,"TT",18.675545270347
100,80,0.2,"TT",14.294417338063
100,80,0.2,"TT",17.3469016293174
100,80,0.2,"TT",16.1115527096182
100,80,0.2,"TT",16.9355852704658
100,80,0.2,"TT",14.2835690053431
100,80,0.2,"TT",15.0879429782085
100,80,0.2,"TT",16.9631196399484
100,80,0.2,"TT",15.3459288369613
100,80,0.2,"TT",16.0193059800223
100,80,0.2,"TT",14.612728330461
100,80,0.2,"TT",16.3492844933201
100,80,0.2,"TT",17.9245558649985
100,80,0.2,"TT",14.499193921852
100,80,0.2,"TT",16.9688223576152
100,80,0.2,"TT",14.9113494286578
100,80,0.2,"TT",16.956323267147
100,80,0.2,"TT",15.9258325336543
100,80,0.2,"TT",16.9573354863934
100,80,0.2,"TT",14.8873920006015
100,80,0.2,"TT",15.3673111469265
100,80,0.2,"TT",16.6820368662
100,80,0.2,"TT",17.449899678222
100,80,0.2,"TT",16.0906970874181
100,80,0.2,"TT",17.6504947735331
100,80,0.2,"TT",16.4675207585078
100,80,0.2,"TT",15.4766510781397
100,80,0.2,"TT",16.4870661176219
100,80,0.2,"TT",14.9572124770096
100,80,0.2,"TT",16.6437613481807
100,80,0.2,"TT",17.3964804882088
100,80,0.2,"TT",15.4012183907356
100,80,0.2,"TT",15.9002044696876
100,80,0.2,"TT",15.9724804318441
100,80,0.2,"TT",16.209590047995
100,80,0.2,"TT",16.4671419788785
100,80,0.2,"TT",17.8985114348321
100,80,0.2,"TT",15.6762804335578
100,80,0.2,"TT",15.796587488828
100,80,0.2,"TT",18.356911208728
100,80,0.2,"TT",16.2186903034601
100,80,0.2,"TT",17.2545350876331
100,80,0.2,"TT",17.1978831217709
100,80,0.2,"TT",16.2449784375062
100,80,0.2,"TT",14.8948147920218
100,80,0.2,"TT",15.7772055032439
100,80,0.2,"TT",15.1158499802532
100,80,0.2,"TT",16.13800548573
100,80,0.2,"TT",15.2658419216196
100,80,0.2,"TT",17.1509567525467
100,80,0.2,"TT",17.1598024364894
100,80,0.2,"TT",16.7689936271464
100,80,0.2,"TT",14.3076876334943
100,80,0.2,"TT",16.6332771650128
100,80,0.2,"TT",16.0505439524886
