"Prev.Length","Match.Score","Tile.Size","Prev.Type","Browse.Time"
80,59,0.2,"TT",13.2218380608955
80,59,0.2,"TT",12.5991878533624
80,59,0.2,"TT",14.6962850331023
80,59,0.2,"TT",13.3521692400425
80,59,0.2,"TT",12.1649490142185
80,59,0.2,"TT",13.3909083161779
80,59,0.2,"TT",14.0476116456325
80,59,0.2,"TT",11.7133165608344
80,59,0.2,"TT",14.7646091501738
80,59,0.2,"TT",11.4242985467028
80,59,0.2,"TT",14.857393471679
80,59,0.2,"TT",12.7534505757486
80,59,0.2,"TT",10.9498737250042
80,59,0.2,"TT",12.2380941298453
80,59,0.2,"TT",12.5840213584904
80,59,0.2,"TT",15.6740482828022
80,59,0.2,"TT",14.8916593412143
80,59,0.2,"TT",14.3873199362974
80,59,0.2,"TT",11.6084852968844
80,59,0.2,"TT",14.3039782386151
80,59,0.2,"TT",12.9389895410248
80,59,0.2,"TT",12.2427900095867
80,59,0.2,"TT",14.1559998531354
80,59,0.2,"TT",13.3070253801642
80,59,0.2,"TT",12.3421354954646
80,59,0.2,"TT",12.6269757825301
80,59,0.2,"TT",13.0439413111251
80,59,0.2,"TT",12.3658649755513
80,59,0.2,"TT",12.6453493926028
80,59,0.2,"TT",11.6207688497855
80,59,0.2,"TT",13.3038741896816
80,59,0.2,"TT",12.2169251288998
80,59,0.2,"TT",12.983791578314
80,59,0.2,"TT",14.335872378568
80,59,0.2,"TT",13.5833378405565
80,59,0.2,"TT",13.7428854947752
80,59,0.2,"TT",14.8450399271952
80,59,0.2,"TT",14.2863945534807
80,59,0.2,"TT",13.42603333332
80,59,0.2,"TT",12.1884684710857
80,59,0.2,"TT",12.915426847579
80,59,0.2,"TT",12.8631936184822
80,59,0.2,"TT",12.8708635775512
80,59,0.2,"TT",12.4572282358378
80,59,0.2,"TT",11.8161488572699
80,59,0.2,"TT",12.442967138947
80,59,0.2,"TT",13.2609812329197
80,59,0.2,"TT",13.9706189341152
80,59,0.2,"TT",13.0889311758151
80,59,0.2,"TT",11.9907113865779
80,59,0.2,"TT",13.3617998093852
80,59,0.2,"TT",11.7634442813508
80,59,0.2,"TT",13.9139941068077
80,59,0.2,"TT",13.8522318546282
80,59,0.2,"TT",14.5879136764969
80,59,0.2,"TT",12.4528025609643
80,59,0.2,"TT",12.7284737449893
80,59,0.2,"TT",12.8918199105431
80,59,0.2,"TT",13.3730901390998
80,59,0.2,"TT",14.169960827459
80,59,0.2,"TT",12.4851186056483
80,59,0.2,"TT",13.8884741758378
80,59,0.2,"TT",12.1763583041213
80,59,0.2,"TT",13.836590396754
80,59,0.2,"TT",11.0652844706376
80,59,0.2,"TT",12.1215713495045
80,59,0.2,"TT",14.6834590294319
80,59,0.2,"TT",13.1001705564861
80,59,0.2,"TT",11.9105445054635
80,59,0.2,"TT",10.8646711314508
80,59,0.2,"TT",14.0923582134023
80,59,0.2,"TT",13.8759691933407
80,59,0.2,"TT",13.0183351142127
80,59,0.2,"TT",13.1075354195698
80,59,0.2,"TT",11.4547857626384
80,59,0.2,"TT",11.4212603311191
80,59,0.2,"TT",13.5827076266626
80,59,0.2,"TT",13.2565643673406
80,59,0.2,"TT",13.1920823416505
80,59,0.2,"TT",14.5305875381485
80,59,0.2,"TT",13.4475740108938
80,59,0.2,"TT",12.775249933358
80,59,0.2,"TT",13.6144886703501
80,59,0.2,"TT",13.3405801612938
80,59,0.2,"TT",12.1488959486587
80,59,0.2,"TT",12.9187879177092
80,59,0.2,"TT",13.4501324746969
80,59,0.2,"TT",14.2222172242018
80,59,0.2,"TT",13.1939498313919
80,59,0.2,"TT",12.9556475452746
80,59,0.2,"TT",14.9271720842841
80,59,0.2,"TT",12.0375808279171
80,59,0.2,"TT",11.9026091497702
80,59,0.2,"TT",13.2879849714967
80,59,0.2,"TT",11.7894539752457
80,59,0.2,"TT",13.3651783638016
80,59,0.2,"TT",12.2010884956018
80,59,0.2,"TT",14.5623087140597
80,59,0.2,"TT",14.8118347830813
80,59,0.2,"TT",14.0023406316051
