"Prev.Length","Match.Score","Tile.Size","Prev.Type","Browse.Time"
85,64,0.2,"TT",10.6052271119308
85,64,0.2,"TT",12.4456909356459
85,64,0.2,"TT",11.8843449814804
85,64,0.2,"TT",13.4171244213699
85,64,0.2,"TT",13.7819178314098
85,64,0.2,"TT",10.8443122802052
85,64,0.2,"TT",13.5303118291281
85,64,0.2,"TT",10.6800386767312
85,64,0.2,"TT",11.4923804690564
85,64,0.2,"TT",12.4978529648815
85,64,0.2,"TT",11.9055887443013
85,64,0.2,"TT",11.6019777966559
85,64,0.2,"TT",11.5826162264506
85,64,0.2,"TT",11.6657704808405
85,64,0.2,"TT",12.8353848142956
85,64,0.2,"TT",12.6337787806106
85,64,0.2,"TT",14.0313264631525
85,64,0.2,"TT",11.6410022651396
85,64,0.2,"TT",11.4987297149615
85,64,0.2,"TT",12.5509843655489
85,64,0.2,"TT",13.2935595220758
85,64,0.2,"TT",10.9311890584161
85,64,0.2,"TT",11.5042150277987
85,64,0.2,"TT",11.5983098052959
85,64,0.2,"TT",10.2543324018217
85,64,0.2,"TT",11.5656084410567
85,64,0.2,"TT",10.8204394851208
85,64,0.2,"TT",10.9936520786836
85,64,0.2,"TT",13.244601020447
85,64,0.2,"TT",11.7403991774958
85,64,0.2,"TT",11.6001922958604
85,64,0.2,"TT",11.1722466354906
85,64,0.2,"TT",12.5623001365192
85,64,0.2,"TT",12.0716264611553
85,64,0.2,"TT",11.7629997102793
85,64,0.2,"TT",10.5912947525252
85,64,0.2,"TT",11.7305286771214
85,64,0.2,"TT",10.8804963313922
85,64,0.2,"TT",10.6288921061133
85,64,0.2,"TT",11.4822032007245
85,64,0.2,"TT",11.5146177033825
85,64,0.2,"TT",13.6128350409403
85,64,0.2,"TT",10.9745221731271
85,64,0.2,"TT",11.0699957441963
85,64,0.2,"TT",12.7018051166282
85,64,0.2,"TT",12.9833114404206
85,64,0.2,"TT",10.1200751872797
85,64,0.2,"TT",14.4031496065433
85,64,0.2,"TT",11.9238243375142
85,64,0.2,"TT",12.8713327479544
85,64,0.2,"TT",11.047361818354
85,64,0.2,"TT",11.0179786497082
85,64,0.2,"TT",11.6435878962283
85,64,0.2,"TT",10.2717935510168
85,64,0.2,"TT",12.9126949167374
85,64,0.2,"TT",12.2831103750125
85,64,0.2,"TT",11.7604866037717
85,64,0.2,"TT",11.2024156391966
85,64,0.2,"TT",11.4455991236419
85,64,0.2,"TT",10.4401865762613
85,64,0.2,"TT",11.2154819966669
85,64,0.2,"TT",12.6848720675275
85,64,0.2,"TT",11.7715650669532
85,64,0.2,"TT",13.0611183237791
85,64,0.2,"TT",10.7389435591898
85,64,0.2,"TT",9.90806210016703
85,64,0.2,"TT",13.2677239328359
85,64,0.2,"TT",11.7880832638771
85,64,0.2,"TT",11.7817103583411
85,64,0.2,"TT",11.150493304731
85,64,0.2,"TT",10.4940113557577
85,64,0.2,"TT",11.7399742215898
85,64,0.2,"TT",12.5775826605947
85,64,0.2,"TT",12.5824221593788
85,64,0.2,"TT",11.5214850877262
85,64,0.2,"TT",13.6530553326539
85,64,0.2,"TT",12.1629175572635
85,64,0.2,"TT",12.7528277673332
85,64,0.2,"TT",12.8148026112788
85,64,0.2,"TT",12.5079430052082
85,64,0.2,"TT",12.5575605270693
85,64,0.2,"TT",10.8588050540341
85,64,0.2,"TT",11.1597759600656
85,64,0.2,"TT",14.0694417559558
85,64,0.2,"TT",13.3739349562767
85,64,0.2,"TT",10.731105593033
85,64,0.2,"TT",14.2646906148588
85,64,0.2,"TT",11.5731235332388
85,64,0.2,"TT",13.7542667933216
85,64,0.2,"TT",10.4138003842442
85,64,0.2,"TT",10.1073858354139
85,64,0.2,"TT",10.6726723262798
85,64,0.2,"TT",11.5246735443104
85,64,0.2,"TT",12.1906088316039
85,64,0.2,"TT",11.3107895061696
85,64,0.2,"TT",10.0355967254709
85,64,0.2,"TT",11.1150282019995
85,64,0.2,"TT",12.5439208306321
85,64,0.2,"TT",11.6960581287388
85,64,0.2,"TT",10.9591089525144
